Year,City,ONS Code,Train operator,Obs_Type,Value,obsStatus
2021,Manchester,E08000003,East Midlands Trains,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Manchester,E08000003,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Manchester,E08000003,TransPennine Express,PM peak arrivals (16:00-18:59): Passengers standing ,0.00128999186182886,
2021,Manchester,E08000003,Transport for Wales,PM peak arrivals (16:00-18:59): Passengers standing ,0.028415397593571,
2021,Manchester,E08000003,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.00209109363985445,
2021,Newcastle,E08000021,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Newcastle,E08000021,London North Eastern Railway,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Newcastle,E08000021,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Newcastle,E08000021,TransPennine Express,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Newcastle,E08000021,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Nottingham,E06000018,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Nottingham,E06000018,East Midlands Trains,PM peak arrivals (16:00-18:59): Passengers standing ,0.0284380839662814,
2021,Nottingham,E06000018,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Nottingham,E06000018,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.021946799476037,
2021,Reading,E06000038,Cross Country,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Reading,E06000038,Great Western Railway,PM peak arrivals (16:00-18:59): Passengers standing ,0.00353307762443951,
2021,Reading,E06000038,South Western Railway,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Reading,E06000038,TfL Rail,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Reading,E06000038,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.00282304967978065,
2021,Sheffield,E08000019,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Sheffield,E08000019,East Midlands Trains,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Sheffield,E08000019,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.00639443623101186,
2021,Sheffield,E08000019,TransPennine Express,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2021,Sheffield,E08000019,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.00284557024307537,
2022,Birmingham,E08000025,Avanti,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Birmingham,E08000025,Chiltern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0802588996763754,
2022,Birmingham,E08000025,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0437091503267974,
2022,Birmingham,E08000025,TfW,PM peak arrivals (16:00-18:59): Passengers standing ,0.0802083333333333,
2022,Birmingham,E08000025,West Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.0378006872852234,
2022,Birmingham ,E08000025,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0368586916874038,
2022,Brighton,E06000043,Govia Thameslink (Southern),PM peak arrivals (16:00-18:59): Passengers standing ,0.0707425626610447,
2022,Brighton,E06000043,Govia Thameslink (Thameslink),PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Brighton,E06000043,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0437248646640487,
2022,Bristol,E06000023,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0503937007874016,
2022,Bristol,E06000023,Great Western,PM peak arrivals (16:00-18:59): Passengers standing ,0.00728160160019332,
2022,Bristol,E06000023,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0134391225907923,
2022,Cambridge,E07000008,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Cambridge,E07000008,Govia Thameslink (Great Northern),PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Cambridge,E07000008,Govia Thameslink (Thameslink),PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Cambridge,E07000008,Greater Anglia,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Cambridge,E07000008,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Cardiff,W06000015,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Cardiff,W06000015,Great Western,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Cardiff,W06000015,TfW,PM peak arrivals (16:00-18:59): Passengers standing ,0.0651939349196434,
2022,Cardiff,W06000015,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0472582518258422,
2022,Leeds,E08000035,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.00359928014397121,
2022,Leeds,E08000035,LNER,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Leeds,E08000035,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0168172146872281,
2022,Leeds,E08000035,TPE,PM peak arrivals (16:00-18:59): Passengers standing ,0.041999169235381,
2022,Leeds,E08000035,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0212928775110102,
2022,Leicester,E06000016,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Leicester,E06000016,East Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.0795793125145839,
2022,Leicester,E06000016,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0679703894203103,
2022,Liverpool,E08000012,Avanti,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Liverpool,E08000012,East Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.0566201525231219,
2022,Liverpool,E08000012,MerseyRail,PM peak arrivals (16:00-18:59): Passengers standing ,0.0344934651863754,
2022,Liverpool,E08000012,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Liverpool,E08000012,TPE,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Liverpool,E08000012,TfW,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Liverpool,E08000012,West Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Liverpool,E08000012,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0253557497464739,
2022,London,E12000007,Avanti,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,London,E12000007,C2C,PM peak arrivals (16:00-18:59): Passengers standing ,0.0901057871810828,
2022,London,E12000007,Chiltern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0624854006073347,
2022,London,E12000007,East Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.214294856421109,
2022,London,E12000007,Elizabeth Line,PM peak arrivals (16:00-18:59): Passengers standing ,0.424746035857147,
2022,London,E12000007,Govia Thameslink (Great Northern),PM peak arrivals (16:00-18:59): Passengers standing ,0.169140745303357,
2022,London,E12000007,Govia Thameslink (Southern),PM peak arrivals (16:00-18:59): Passengers standing ,0.063940641499779,
2022,London,E12000007,Govia Thameslink (Thameslink),PM peak arrivals (16:00-18:59): Passengers standing ,0.123663176417353,
2022,London,E12000007,Great Western,PM peak arrivals (16:00-18:59): Passengers standing ,0.0216582648412087,
2022,London,E12000007,Greater Anglia,PM peak arrivals (16:00-18:59): Passengers standing ,0.000551202377735747,
2022,London,E12000007,LNER,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,London,E12000007,London Overground,PM peak arrivals (16:00-18:59): Passengers standing ,0.291395036413774,
2022,London,E12000007,South Western,PM peak arrivals (16:00-18:59): Passengers standing ,0.0988691552341451,
2022,London,E12000007,Southeastern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0471209148115569,
2022,London,E12000007,West Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.121367521367521,
2022,London,E12000007,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.140149820654221,
2022,Manchester,E08000003,Avanti,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Manchester,E08000003,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0193798449612403,
2022,Manchester,E08000003,East Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.124836022469596,
2022,Manchester,E08000003,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.000995622311233465,
2022,Manchester,E08000003,TPE,PM peak arrivals (16:00-18:59): Passengers standing ,0.0162458956804906,
2022,Manchester,E08000003,TfW,PM peak arrivals (16:00-18:59): Passengers standing ,0.0156971375807941,
2022,Manchester,E08000003,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0118777529777628,
2022,Newcastle,E08000021,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Newcastle,E08000021,LNER,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Newcastle,E08000021,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Newcastle,E08000021,TPE,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Newcastle,E08000021,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Nottingham,E06000018,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0860719874804382,
2022,Nottingham,E06000018,East Midlands,PM peak arrivals (16:00-18:59): Passengers standing ,0.185713516001014,
2022,Nottingham,E06000018,Northern,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
2022,Nottingham,E06000018,Total,PM peak arrivals (16:00-18:59): Passengers standing ,0.158336269883658,
2022,Reading,E06000038,CrossCountry,PM peak arrivals (16:00-18:59): Passengers standing ,0.0,
